entity_id,state,last_changed
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,0.011379473611111112,2025-10-17T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,0,2025-10-17T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,0,2025-10-17T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,1196,2025-10-18T05:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5980,2025-10-18T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5980,2025-10-18T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5979.904386209723,2025-10-18T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5979.908066443055,2025-10-18T09:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5979.963858299999,2025-10-18T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5979.934724391666,2025-10-18T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5978.422294991666,2025-10-18T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5939.9364936452075,2025-10-18T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5925.617441843621,2025-10-18T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5925.5745808305555,2025-10-18T15:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5925.099189516666,2025-10-18T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5925.061212702778,2025-10-18T17:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5925.155907541666,2025-10-18T18:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5925.870461830554,2025-10-18T19:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5928.587624941666,2025-10-18T20:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5928.059318773611,2025-10-18T21:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5927.847401090276,2025-10-18T22:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5929.796971580555,2025-10-18T23:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5929.99292962639,2025-10-19T00:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5930,2025-10-19T01:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5930,2025-10-19T02:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5929.377064790278,2025-10-19T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5924.435982374999,2025-10-19T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5917.048162918055,2025-10-19T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5882.572391347222,2025-10-19T09:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5816.387861486112,2025-10-19T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5808.352942644445,2025-10-19T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5809.9508145166665,2025-10-19T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5809.850270858333,2025-10-19T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5809.992550119445,2025-10-19T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5810,2025-10-19T15:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5810,2025-10-19T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5807.8074910375,2025-10-20T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5651.171468008332,2025-10-20T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5261.37860156389,2025-10-20T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5265.007024088889,2025-10-20T09:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5265.011576823611,2025-10-20T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5267.665859013889,2025-10-20T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5262.472740343056,2025-10-20T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5188.417518355555,2025-10-20T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5085.704094077778,2025-10-20T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5085,2025-10-20T15:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5085,2025-10-20T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5085.001344904166,2025-10-21T04:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5084.996061111112,2025-10-21T05:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5086.351533163889,2025-10-21T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5092.696245840279,2025-10-21T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5094.5054194138875,2025-10-21T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5094.92574965,2025-10-21T09:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5094.876212454166,2025-10-21T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5093.369749698611,2025-10-21T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5095.376180556945,2025-10-21T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5094.849366829167,2025-10-21T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5091.746349913888,2025-10-21T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5054.981111033333,2025-10-21T15:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,5014.298396452778,2025-10-21T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4966.3817780222225,2025-10-21T17:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4935,2025-10-21T18:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4935,2025-10-21T19:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4934.994187223611,2025-10-21T21:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4934.9954666652775,2025-10-21T22:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4935,2025-10-21T23:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4937.336095359722,2025-10-22T00:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4936.539400551389,2025-10-22T01:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4935,2025-10-22T02:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4935,2025-10-22T03:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4798.696605094444,2025-10-22T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4776.657757747221,2025-10-22T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4777.544170379167,2025-10-22T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4772.1522307000005,2025-10-22T09:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4773.841320290277,2025-10-22T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4775.243600172222,2025-10-22T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4778.227297761112,2025-10-22T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4778.420228008334,2025-10-22T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4775.002921543056,2025-10-22T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4775,2025-10-22T15:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4775,2025-10-22T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4774.903978795833,2025-10-22T19:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4775,2025-10-22T20:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4774.9967038597215,2025-10-22T21:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4775.000611108334,2025-10-22T22:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4774.998446391667,2025-10-22T23:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4775,2025-10-23T00:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4774.998916409722,2025-10-23T01:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4775,2025-10-23T02:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4775,2025-10-23T03:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4774.361390930556,2025-10-23T05:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4622.110238369251,2025-10-23T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4609.994856634714,2025-10-23T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4610.888927468061,2025-10-23T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4609.94387069677,2025-10-23T09:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4606.745630274242,2025-10-23T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4608.665781611111,2025-10-23T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4608.771521565279,2025-10-23T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4608.807454069444,2025-10-23T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4609.185725854166,2025-10-23T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4606.480775720834,2025-10-23T15:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4605.016393615278,2025-10-23T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4605.095551541667,2025-10-23T17:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4606.509548381945,2025-10-23T18:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4605.026591159723,2025-10-23T19:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4605.191695593055,2025-10-23T20:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4605.222601155555,2025-10-23T21:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4606.316617359723,2025-10-23T22:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4607.749381493055,2025-10-23T23:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4610.050635118055,2025-10-24T00:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4611.799314251388,2025-10-24T01:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4611.019041856945,2025-10-24T02:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4607.471741677778,2025-10-24T03:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4606.343901720834,2025-10-24T04:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4513.885852833334,2025-10-24T05:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4213.640124768056,2025-10-24T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4213.8302157625,2025-10-24T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4212.466478872223,2025-10-24T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4210.615796625001,2025-10-24T09:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4209.799665220834,2025-10-24T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4210.6636181625,2025-10-24T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4214.179743894444,2025-10-24T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4212.802264725,2025-10-24T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4211.04315695,2025-10-24T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,4114.161693756945,2025-10-24T15:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3965,2025-10-24T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3964.6278189430554,2025-10-24T17:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3964.934760875,2025-10-24T18:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3964.999215504167,2025-10-24T19:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3965,2025-10-24T20:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3965,2025-10-24T21:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3963.532218318056,2025-10-25T02:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3964.8434438958334,2025-10-25T03:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3964.749869381944,2025-10-25T04:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3911.1284713958335,2025-10-25T05:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3724.9349165763883,2025-10-25T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3720.2772255097225,2025-10-25T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3719.092926566667,2025-10-25T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3716.2869077430555,2025-10-25T09:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3713.2211938555556,2025-10-25T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3719.041565761112,2025-10-25T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3721.3494674222225,2025-10-25T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3718.451426816667,2025-10-25T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3715.0232334680554,2025-10-25T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3548.782754169444,2025-10-25T15:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3359.7016630402777,2025-10-25T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3330,2025-10-25T17:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3329.9932507680555,2025-10-25T18:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3329.9544558569437,2025-10-25T19:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3329.8289244597217,2025-10-25T20:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3329.93111205139,2025-10-25T21:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3329.979747045834,2025-10-25T22:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3330,2025-10-25T23:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3330,2025-10-26T00:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3329.986008036111,2025-10-26T04:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3330,2025-10-26T05:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3323.1912131000004,2025-10-26T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,3010.5820384680555,2025-10-26T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2969.7604548472223,2025-10-26T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2968.0553982555557,2025-10-26T09:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2966.9060373319444,2025-10-26T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2968.3453986666664,2025-10-26T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2965.1369006874997,2025-10-26T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2965,2025-10-26T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2965,2025-10-26T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2803.5829508,2025-10-26T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2764.9875457180556,2025-10-26T17:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2764.166834772222,2025-10-26T18:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2764.051831898611,2025-10-26T19:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2762.718773438888,2025-10-26T20:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2761.458341745834,2025-10-26T21:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2763.6639636999994,2025-10-26T22:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2764.584609541667,2025-10-26T23:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2760.508227252778,2025-10-27T00:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2764.2290819291666,2025-10-27T01:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2764.8325112513885,2025-10-27T02:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2763.0107415083335,2025-10-27T03:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2762.4627926083335,2025-10-27T04:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2764.1373901791667,2025-10-27T05:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2764.7826656347224,2025-10-27T06:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2437.385748468055,2025-10-27T07:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2251.481357504365,2025-10-27T08:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2232.5148888763893,2025-10-27T09:00:00.000Z
